row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",a,a,14,2.610548734664917
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",group,group,15,0.9277488589286804
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",of,of,16,0.09345358610153198
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",visitors..,visitors.,17,3.881113290786743
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",Under,Under,0,12.689167022705078
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",the,the,1,1.84941565990448
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.","microscope.,","microscope,",2,6.307872891426086
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",the,the,3,1.8680946826934814
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",structures,structures,4,9.626245498657227
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",of,of,5,0.9027888774871826
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",the,the,6,1.263089895248413
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",cells,cells,7,4.139246940612793
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",are,are,8,1.6100324392318726
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",revealed,revealed,9,5.634961128234863
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",in,in,10,2.2523837089538574
156,79,COM_SBJ,False,"Under the microscope, the structures of the cells are revealed in detail.",detail..,detail.,11,4.075444221496582
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",Under,Under,0,12.689167022705078
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",the,the,1,1.84941565990448
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.","microscope.,","microscope,",2,6.307872891426086
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",the,the,3,1.8680946826934814
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",structure,structure,4,8.131357192993164
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",of,of,5,0.24960888922214508
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",the,the,6,1.0752874612808228
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",cells,cells,7,5.072744369506836
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",are,are,8,3.547496795654297
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",revealed,revealed,9,5.388347625732422
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",in,in,10,2.272034168243408
157,79,COM_SBJ,True,"Under the microscope, the structure of the cells are revealed in detail.",detail..,detail.,11,4.095682859420776
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",Across,Across,0,14.119068145751953
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",the,the,1,0.591910183429718
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.","field.,","field,",2,7.517591297626495
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",the,the,3,2.3104124069213867
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",movements,movements,4,10.581636428833008
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",of,of,5,0.4376438856124878
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",the,the,6,1.539067268371582
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",animals,animals,7,6.8467326164245605
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",are,are,8,1.9830138683319092
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",capt.ivating,captivating,9,9.577522158622742
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",the,the,10,5.516075611114502
158,80,COM_SBJ,False,"Across the field, the movements of the animals are captivating the children.",children..,children.,11,6.105523347854614
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",Across,Across,0,14.119068145751953
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",the,the,1,0.591910183429718
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.","field.,","field,",2,7.517591297626495
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",the,the,3,2.3104124069213867
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",movement,movement,4,8.098039627075195
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",of,of,5,2.5673999786376953
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",the,the,6,2.0849132537841797
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",animals,animals,7,8.003684997558594
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",are,are,8,6.423872947692871
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",capt.ivating,captivating,9,10.601178914308548
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",the,the,10,4.431352138519287
159,80,COM_SBJ,True,"Across the field, the movement of the animals are captivating the children.",children..,children.,11,5.888163208961487
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,This,This,0,8.803569793701172
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,is,is,1,1.7185606956481934
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,useful,useful,2,8.722136497497559
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,for,for,3,0.9980583786964417
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,keeping,keeping,4,5.435457706451416
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,browsing,browsing,5,10.39754867553711
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,activity,activity,6,4.727618217468262
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,private,private,7,4.798776149749756
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,from,from,8,4.180647373199463
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,other,other,9,2.9323952198028564
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,users,users,10,0.872991144657135
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,of,of,11,3.9276931285858154
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,the,the,12,1.344128966331482
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,same,same,13,1.4639053344726562
160,81,FILLER,True,This is useful for keeping browsing activity private from other users of the same device.,device..,device.,14,3.822664737701416
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",That.s,That's,0,11.36514437198639
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",because,because,1,3.6148080825805664
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",90,90%,2,8.576456069946289
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",.of,of,3,0.9530236944556236
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",the,the,4,1.4661000967025757
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",heat,heat,5,7.4804205894470215
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",energy,energy,6,5.9275054931640625
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",from,from,7,2.6477253437042236
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",climate,climate,8,6.0758056640625
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",change,change,9,0.08921818435192108
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",goes,goes,10,4.062033176422119
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",into,into,11,1.5916802883148193
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",the,the,12,1.4670193195343018
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.","oceans.,","oceans,",13,4.617923259735107
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",Willis,Willis,14,15.666424751281738
161,82,FILLER,True,"That's because 90% of the heat energy from climate change goes into the oceans, Willis said.",said..,said.,15,0.5649706274271011
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,They,They,0,10.035015106201172
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,both,both,1,6.293457984924316
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,end,end,2,6.344515323638916
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,up,up,3,0.09072118252515793
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,crashing,crashing,4,7.333741188049316
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,through,through,5,4.0861005783081055
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,the,the,6,1.0019543170928955
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,table,table,7,7.297806739807129
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,from,from,8,6.011497497558594
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,the,the,9,1.523362159729004
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,top,top,10,3.18263578414917
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,of,of,11,0.9647852778434753
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,the,the,12,0.35376253724098206
162,83,FILLER,True,They both end up crashing through the table from the top of the cage.,cage..,cage.,13,7.609209775924683
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,Perry,Perry,0,15.298320770263672
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,suffered,suffered,1,10.473522186279297
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,his,his,2,3.7103443145751953
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,injury,injury,3,4.312081336975098
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,after,after,4,3.947537899017334
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,being,being,5,1.9900277853012085
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,on,on,6,7.256012439727783
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,the,the,7,0.4929119646549225
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,end,end,8,6.44068717956543
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,of,of,9,0.11311057955026627
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,a,a,10,0.6555927395820618
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,flying,flying,11,6.913969993591309
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,knee,knee,12,3.9088056087493896
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,from,from,13,3.2353856563568115
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,Lu.que,Luque,14,17.504544258117676
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,that,that,15,6.781491756439209
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,laid,laid,16,9.54224967956543
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,him,him,17,1.2991294860839844
163,84,FILLER,True,Perry suffered his injury after being on the end of a flying knee from Luque that laid him out.,out..,out.,18,4.202315807342529
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",I.m,I'm,0,10.230788946151733
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",no,no,1,5.770811080932617
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",food,food,2,7.169532299041748
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""","critic.,","critic,",3,4.152662456035614
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",so,so,4,2.6258225440979004
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",I.m,I'm,5,2.293589234352112
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",going,going,6,2.285710573196411
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",to,to,7,0.07980062812566757
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",have,have,8,4.851762771606445
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",to,to,9,0.29575106501579285
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",slip,slip,10,10.4844388961792
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",into,into,11,2.1920275688171387
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",cl.iche,cliche,12,10.25933986902237
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",here,here,13,4.029117107391357
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",and,and,14,2.641942262649536
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",describe,describe,15,6.888406753540039
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",the,the,16,2.0342869758605957
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",ch.owder,chowder,17,12.295916080474854
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",as,as,18,1.4203413724899292
164,85,FILLER,True,"I'm no food critic, so I'm going to have to slip into cliche here and describe the chowder as ""succulent.""",.su.cc.ulent..,"""succulent.""",19,13.848919451236725
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",The,The,0,7.689910411834717
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",checks,checks,1,11.704988479614258
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",were,were,2,2.8789749145507812
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",cut,cut,3,8.03471565246582
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",in,in,4,2.431865692138672
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",federal,federal,5,9.53101921081543
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",court,court,6,0.5810701847076416
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",this,this,7,4.376865386962891
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.","morning.,","morning,",8,3.0231728553771973
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",right,right,9,9.28510856628418
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",here,here,10,4.304091930389404
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",in,in,11,0.5374211072921753
165,86,FILLER,True,"The checks were cut in federal court this morning, right here in Rockford.",Rock.ford..,Rockford.,12,9.700921952724457
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",We,We,0,9.732032775878906
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",expect,expect,1,6.500293731689453
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",someone,someone,2,8.447816848754883
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",who,who,3,2.1442131996154785
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",wants,wants,4,4.300514221191406
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",to,to,5,0.10220269858837128
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",work,work,6,4.109459400177002
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",here,here,7,4.992427825927734
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",will,will,8,2.250174045562744
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",have,have,9,1.9355299472808838
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",already,already,10,6.174939155578613
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",found,found,11,4.124453544616699
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.","us.,","us,",12,6.940130233764648
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",connected,connected,13,10.29560661315918
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",with,with,14,1.3507356643676758
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.","us.,","us,",15,3.1771345138549805
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",and,and,16,0.8115431070327759
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",begun,begun,17,8.542082786560059
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",to,to,18,0.9180845022201538
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",build,build,19,3.6236212253570557
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",a,a,20,1.4514198303222656
166,87,FILLER,True,"We expect someone who wants to work here will have already found us, connected with us, and begun to build a relationship.",relationship..,relationship.,21,4.434640884399414
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,Most,Most,0,11.591915130615234
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,of,of,1,1.7053056955337524
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,us,us,2,2.2061691284179688
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,are,are,3,1.9282586574554443
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,here,here,4,6.5254621505737305
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,to,to,5,1.3454198837280273
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,talk,talk,6,4.323855400085449
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,about,about,7,0.20363621413707733
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,conservative,conservative,8,9.479543685913086
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,issues,issues,9,3.42346453666687
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,first,first,10,7.783425331115723
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,and,and,11,1.2711657285690308
167,88,FILLER,True,Most of us are here to talk about conservative issues first and foremost.,foremost..,foremost.,12,0.8336820006370544
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",Sel.v.agg.io.s,Selvaggio's,0,25.68740403652191
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",companies,companies,1,10.494610786437988
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",never,never,2,7.3853678703308105
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",actually,actually,3,5.569877624511719
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",provided,provided,4,6.204611301422119
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",the,the,5,2.0065577030181885
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.","services.,","services,",6,6.297897815704346
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",even,even,7,4.7435383796691895
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",though,though,8,0.9021283984184265
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",customers,customers,9,7.194687366485596
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",were,were,10,1.919312834739685
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",billed,billed,11,5.395806789398193
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",for,for,12,1.0783103704452515
168,89,FILLER,True,"Selvaggio's companies never actually provided the services, even though customers were billed for them.",them..,them.,13,1.5327869057655334
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,This,This,0,8.803569793701172
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,movie,movie,1,7.735795497894287
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,is,is,2,0.8765203356742859
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,a,a,3,2.141620397567749
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,slippery,slippery,4,13.335564613342285
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,slope,slope,5,0.4146448075771332
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,for,for,6,2.1765236854553223
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,viewers,viewers,7,7.293178558349609
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,who,who,8,1.2690565586090088
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,will,will,9,4.7197418212890625
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,never,never,10,2.3637819290161133
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,research,research,11,10.825757026672363
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,the,the,12,1.760684609413147
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,truth,truth,13,3.6569173336029053
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,about,about,14,1.4264477491378784
169,90,FILLER,True,This movie is a slippery slope for viewers who will never research the truth about wolves.,wolves..,wolves.,15,10.750972270965576
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,I,I,0,7.896907329559326
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,wake,wake,1,8.94131851196289
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,up,up,2,0.0553729385137558
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,a,a,3,4.248317241668701
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,lot,lot,4,1.9327665567398071
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,of,of,5,4.38042688369751
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,days,days,6,5.330453395843506
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,and,and,7,2.640526056289673
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,do,do,8,4.525495529174805
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,things,things,9,2.8529703617095947
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,I,I,10,1.9364689588546753
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,never,never,11,2.3492465019226074
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,expected,expected,12,2.1969947814941406
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,I,I'd,13,3.7270123958587646
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,d.do,do,14,2.480656087398529
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,as,as,15,5.7732391357421875
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,a,a,16,0.45525917410850525
170,91,FILLER,True,I wake up a lot of days and do things I never expected I'd do as a parent.,parent..,parent.,17,4.934574156999588
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",We.ve,We've,0,12.23769736289978
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",gathered,gathered,1,6.575015544891357
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",some,some,2,2.11826753616333
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",of,of,3,1.028200387954712
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",the,the,4,0.2609086334705353
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",coolest,coolest,5,5.382439613342285
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.","art.,","art,",6,10.156771659851074
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.","music.,","music,",7,3.8952539563179016
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",food,food,8,5.148543834686279
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",and,and,9,0.8712653517723083
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",theater,theater,10,6.653050422668457
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",events,events,11,4.013668537139893
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",happening,happening,12,2.2890806198120117
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",in,in,13,1.0959752798080444
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",the,the,14,1.5683187246322632
171,92,FILLER,True,"We've gathered some of the coolest art, music, food and theater events happening in the city.",city..,city.,15,4.138944149017334
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",It,It's,0,8.752986907958984
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",s.still,still,1,6.187398076057434
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",early,early,2,2.115009307861328
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",in,in,3,1.3949474096298218
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",the,the,4,0.30694907903671265
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.","season.,","season,",5,2.3893442153930664
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",but,but,6,0.343079149723053
