,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
143,72,COM_SBJ,True,"During the renovation, the stairway to the balconies are blocked off for safety reasons.",safety,safety,12,2.8413538932800293,4.099207171245648,2.8413538932800293,4.099207171245648
143,72,COM_SBJ,True,"During the renovation, the stairway to the balconies are blocked off for safety reasons.",reasons..,reasons.,13,0.9419364035129547,1.3589269781809254,0.47096820175647736,0.6794634890904627
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",In,In,0,9.352497100830078,13.492801187295962,9.352497100830078,13.492801187295962
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",the,the,1,1.9357589483261108,2.7927098351065154,1.9357589483261108,2.7927098351065154
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",middle,middle,2,5.020981788635254,7.243745526857879,5.020981788635254,7.243745526857879
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",of,of,3,0.040847476571798325,0.05893045188296156,0.040847476571798325,0.05893045188296156
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",the,the,4,1.0822947025299072,1.561421200120293,1.0822947025299072,1.561421200120293
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.","night.,","night,",5,2.3439728021621704,3.3816379376579704,1.1719864010810852,1.6908189688289852
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",the,the,6,2.552276611328125,3.682156810139974,2.552276611328125,3.682156810139974
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",photographs,photographs,7,9.992290496826172,14.415827946893035,9.992290496826172,14.415827946893035
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",of,of,8,1.5212582349777222,2.1947117115138575,1.5212582349777222,2.1947117115138575
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",the,the,9,1.6190941333770752,2.3358590769555203,1.6190941333770752,2.3358590769555203
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",stars,stars,10,6.996517658233643,10.09384132902574,6.996517658233643,10.09384132902574
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",are,are,11,3.2855753898620605,4.740083321420817,3.2855753898620605,4.740083321420817
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",glowing,glowing,12,6.926128387451172,9.992291077136079,6.926128387451172,9.992291077136079
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",under,under,13,7.045280456542969,10.164191176326474,7.045280456542969,10.164191176326474
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",the,the,14,0.5819554328918457,0.8395842170514558,0.5819554328918457,0.8395842170514558
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",soft,soft,15,6.787571907043457,9.79239632996884,6.787571907043457,9.79239632996884
144,73,COM_SBJ,False,"In the middle of the night, the photographs of the stars are glowing under the soft light.",light..,light.,16,3.8193984031677246,5.510227135429302,1.9096992015838623,2.755113567714651
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",In,In,0,9.352497100830078,13.492801187295962,9.352497100830078,13.492801187295962
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",the,the,1,1.9357589483261108,2.7927098351065154,1.9357589483261108,2.7927098351065154
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",middle,middle,2,5.020981788635254,7.243745526857879,5.020981788635254,7.243745526857879
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",of,of,3,0.040847476571798325,0.05893045188296156,0.040847476571798325,0.05893045188296156
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",the,the,4,1.0822947025299072,1.561421200120293,1.0822947025299072,1.561421200120293
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.","night.,","night,",5,2.3439728021621704,3.3816379376579704,1.1719864010810852,1.6908189688289852
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",the,the,6,2.552276611328125,3.682156810139974,2.552276611328125,3.682156810139974
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",photograph,photograph,7,9.63333511352539,13.8979647955046,9.63333511352539,13.8979647955046
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",of,of,8,1.349454641342163,1.9468515189689335,1.349454641342163,1.9468515189689335
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",the,the,9,1.8223646879196167,2.6291164979527943,1.8223646879196167,2.6291164979527943
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",stars,stars,10,8.286849975585938,11.95539736436866,8.286849975585938,11.95539736436866
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",are,are,11,6.907323837280273,9.965161845858376,6.907323837280273,9.965161845858376
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",glowing,glowing,12,6.241283893585205,9.004269322055537,6.241283893585205,9.004269322055537
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",under,under,13,6.679000377655029,9.635760722938425,6.679000377655029,9.635760722938425
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",the,the,14,0.5921351909637451,0.8542705035392344,0.5921351909637451,0.8542705035392344
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",soft,soft,15,6.979785919189453,10.069702532081239,6.979785919189453,10.069702532081239
145,73,COM_SBJ,True,"In the middle of the night, the photograph of the stars are glowing under the soft light.",light..,light.,16,3.8521074056625366,5.557416251120992,1.9260537028312683,2.778708125560496
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",Without,Without,0,12.569805145263672,18.134395548012478,12.569805145263672,18.134395548012478
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",further,further,1,2.6307373046875,3.7953516633542543,2.6307373046875,3.7953516633542543
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.","delay.,","delay,",2,3.350530058145523,4.833793099235956,1.6752650290727615,2.416896549617978
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",the,the,3,1.9981244802474976,2.8826842787319022,1.9981244802474976,2.8826842787319022
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",maps,maps,4,10.883565902709961,15.701666555027876,10.883565902709961,15.701666555027876
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",of,of,5,2.72749662399292,3.9349458534759756,2.72749662399292,3.9349458534759756
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",the,the,6,1.3869394063949585,2.0009306036194894,1.3869394063949585,2.0009306036194894
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",trails,trails,7,10.453787803649902,15.081627822831244,10.453787803649902,15.081627822831244
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",are,are,8,1.897152304649353,2.7370122217286896,1.897152304649353,2.7370122217286896
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",printed,printed,9,6.395513534545898,9.226775660227615,6.395513534545898,9.226775660227615
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",for,for,10,3.7341158390045166,5.3871904030367475,3.7341158390045166,5.3871904030367475
146,74,COM_SBJ,False,"Without further delay, the maps of the trails are printed for distribution.",distribution..,distribution.,11,9.2945876121521,13.409255455159826,4.64729380607605,6.704627727579913
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",Without,Without,0,12.569805145263672,18.134395548012478,12.569805145263672,18.134395548012478
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",further,further,1,2.6307373046875,3.7953516633542543,2.6307373046875,3.7953516633542543
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.","delay.,","delay,",2,3.350530058145523,4.833793099235956,1.6752650290727615,2.416896549617978
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",the,the,3,1.9981244802474976,2.8826842787319022,1.9981244802474976,2.8826842787319022
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",map,map,4,9.025114059448242,13.02048729702324,9.025114059448242,13.02048729702324
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",of,of,5,2.396960735321045,3.4580833660532346,2.396960735321045,3.4580833660532346
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",the,the,6,1.2252607345581055,1.7676775855429474,1.2252607345581055,1.7676775855429474
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",trails,trails,7,11.631763458251953,16.781087458013552,11.631763458251953,16.781087458013552
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",are,are,8,5.638213157653809,8.134222162022054,5.638213157653809,8.134222162022054
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",printed,printed,9,6.964684009552002,10.047915081939335,6.964684009552002,10.047915081939335
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",for,for,10,3.9314236640930176,5.671845423820515,3.9314236640930176,5.671845423820515
147,74,COM_SBJ,True,"Without further delay, the map of the trails are printed for distribution.",distribution..,distribution.,11,9.593379020690918,13.840320338519007,4.796689510345459,6.920160169259503
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",Just,Just,0,11.36050033569336,16.389737496322216,11.36050033569336,16.389737496322216
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",before,before,1,4.104802131652832,5.921977679165987,4.104802131652832,5.921977679165987
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.","sunset.,","sunset,",2,6.4955527782440186,9.371101781005175,3.2477763891220093,4.685550890502587
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",the,the,3,1.7150285243988037,2.4742631471332706,1.7150285243988037,2.4742631471332706
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",bridges,bridges,4,11.162345886230469,16.10386105475202,11.162345886230469,16.10386105475202
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",to,to,5,4.2089691162109375,6.072258871212322,4.2089691162109375,6.072258871212322
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",the,the,6,0.793557345867157,1.1448612475435553,0.793557345867157,1.1448612475435553
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",islands,islands,7,6.067618370056152,8.753722932486786,6.067618370056152,8.753722932486786
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",are,are,8,2.431077241897583,3.507303080903662,2.431077241897583,3.507303080903662
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",closed,closed,9,2.8991007804870605,4.182518319046006,2.8991007804870605,4.182518319046006
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",to,to,10,2.1644949913024902,3.122706189981103,2.1644949913024902,3.122706189981103
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",the,the,11,1.8900634050369263,2.726785101412482,1.8900634050369263,2.726785101412482
148,75,COM_SBJ,False,"Just before sunset, the bridges to the islands are closed to the public.",public..,public.,12,0.886686161160469,1.279217727531081,0.4433430805802345,0.6396088637655405
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",Just,Just,0,11.36050033569336,16.389737496322216,11.36050033569336,16.389737496322216
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",before,before,1,4.104802131652832,5.921977679165987,4.104802131652832,5.921977679165987
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.","sunset.,","sunset,",2,6.4955527782440186,9.371101781005175,3.2477763891220093,4.685550890502587
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",the,the,3,1.7150285243988037,2.4742631471332706,1.7150285243988037,2.4742631471332706
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",bridge,bridge,4,7.2613139152526855,10.475861575873072,7.2613139152526855,10.475861575873072
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",to,to,5,4.037334442138672,5.824642378083672,4.037334442138672,5.824642378083672
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",the,the,6,0.6077162027359009,0.8767491519549562,0.6077162027359009,0.8767491519549562
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",islands,islands,7,7.9829816818237305,11.517008083874533,7.9829816818237305,11.517008083874533
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",are,are,8,7.103789329528809,10.248601637231147,7.103789329528809,10.248601637231147
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",closed,closed,9,3.1242289543151855,4.50730961899223,3.1242289543151855,4.50730961899223
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",to,to,10,1.9690465927124023,2.8407337545854934,1.9690465927124023,2.8407337545854934
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",the,the,11,1.7473382949829102,2.520876292927221,1.7473382949829102,2.520876292927221
149,75,COM_SBJ,True,"Just before sunset, the bridge to the islands are closed to the public.",public..,public.,12,0.8405994176864624,1.2127286112704097,0.4202997088432312,0.6063643056352048
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",On,On,0,10.761589050292969,15.525691154942637,10.761589050292969,15.525691154942637
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",rainy,rainy,1,11.864532470703125,17.11690215794948,11.864532470703125,17.11690215794948
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.","days.,","days,",2,1.131498634815216,1.6324074692205444,0.565749317407608,0.8162037346102722
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",the,the,3,2.4589359760284424,3.547494738479697,2.4589359760284424,3.547494738479697
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",sc.ents,scents,4,10.870904922485352,15.683400621645038,5.435452461242676,7.841700310822519
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",of,of,5,0.8387910723686218,1.2101197204481464,0.8387910723686218,1.2101197204481464
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",the,the,6,1.928226351737976,2.781842595363796,1.928226351737976,2.781842595363796
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",flowers,flowers,7,5.181190490722656,7.474877826866631,5.181190490722656,7.474877826866631
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",are,are,8,2.2466392517089844,3.2412153071070433,2.2466392517089844,3.2412153071070433
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",more,more,9,4.154237270355225,5.993297508617586,4.154237270355225,5.993297508617586
150,76,COM_SBJ,False,"On rainy days, the scents of the flowers are more intense.",intense..,intense.,10,5.102200269699097,7.3609190267172195,2.5511001348495483,3.6804595133586098
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",On,On,0,10.761589050292969,15.525691154942637,10.761589050292969,15.525691154942637
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",rainy,rainy,1,11.864532470703125,17.11690215794948,11.864532470703125,17.11690215794948
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.","days.,","days,",2,1.131498634815216,1.6324074692205444,0.565749317407608,0.8162037346102722
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",the,the,3,2.4589359760284424,3.547494738479697,2.4589359760284424,3.547494738479697
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",scent,scent,4,7.183650970458984,10.363817630558367,7.183650970458984,10.363817630558367
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",of,of,5,0.13304826617240906,0.1919480738058094,0.13304826617240906,0.1919480738058094
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",the,the,6,3.059715747833252,4.414236735928899,3.059715747833252,4.414236735928899
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",flowers,flowers,7,4.22523307800293,6.095722808234838,4.22523307800293,6.095722808234838
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",are,are,8,5.944860935211182,8.576621390003698,5.944860935211182,8.576621390003698
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",more,more,9,4.295024394989014,6.196410395147771,4.295024394989014,6.196410395147771
151,76,COM_SBJ,True,"On rainy days, the scent of the flowers are more intense.",intense..,intense.,10,4.571009039878845,6.5945720736918325,2.2855045199394226,3.2972860368459163
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",After,After,0,10.893829345703125,15.71647357333656,10.893829345703125,15.71647357333656
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",the,the,1,2.499746322631836,3.6063716231413725,2.499746322631836,3.6063716231413725
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",long,long,2,6.675558090209961,9.63079455191211,6.675558090209961,9.63079455191211
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.","hike.,","hike,",3,9.236080408096313,13.324847402012264,4.618040204048157,6.662423701006132
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",the,the,4,1.8920021057128906,2.7295820552634638,1.8920021057128906,2.7295820552634638
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",views,views,5,8.077932357788086,11.653992953217363,8.077932357788086,11.653992953217363
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",of,of,6,2.0079662799835205,2.896882994404485,2.0079662799835205,2.896882994404485
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",the,the,7,0.8303335905075073,1.1979181533087082,0.8303335905075073,1.1979181533087082
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",mountains,mountains,8,4.065122604370117,5.864732221930396,4.065122604370117,5.864732221930396
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",are,are,9,1.9194856882095337,2.7692324834372335,1.9194856882095337,2.7692324834372335
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.","breathtaking.,","breathtaking,",10,5.243751525878906,7.565134322039434,2.621875762939453,3.782567161019717
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",leaving,leaving,11,6.542697906494141,9.4391178237337,6.542697906494141,9.4391178237337
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",us,us,12,2.431023597717285,3.507225688710774,2.431023597717285,3.507225688710774
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",in,in,13,3.892045259475708,5.615034394761003,3.892045259475708,5.615034394761003
152,77,COM_SBJ,False,"After the long hike, the views of the mountains are breathtaking, leaving us in awe.",awe..,awe.,14,1.4797663986682892,2.1348516450328616,0.7398831993341446,1.0674258225164308
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",After,After,0,10.893829345703125,15.71647357333656,10.893829345703125,15.71647357333656
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",the,the,1,2.499746322631836,3.6063716231413725,2.499746322631836,3.6063716231413725
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",long,long,2,6.675558090209961,9.63079455191211,6.675558090209961,9.63079455191211
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.","hike.,","hike,",3,9.236080408096313,13.324847402012264,4.618040204048157,6.662423701006132
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",the,the,4,1.8920021057128906,2.7295820552634638,1.8920021057128906,2.7295820552634638
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",view,view,5,6.8525071144104,9.886078031616226,6.8525071144104,9.886078031616226
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",of,of,6,1.7976534366607666,2.59346569830749,1.7976534366607666,2.59346569830749
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",the,the,7,0.6920534372329712,0.9984220619261691,0.6920534372329712,0.9984220619261691
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",mountains,mountains,8,4.238457679748535,6.114801875590954,4.238457679748535,6.114801875590954
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",are,are,9,5.6541290283203125,8.157183909704049,5.6541290283203125,8.157183909704049
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.","breathtaking.,","breathtaking,",10,5.807859182357788,8.37896964056901,2.903929591178894,4.189484820284505
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",leaving,leaving,11,6.476873874664307,9.34415381944148,6.476873874664307,9.34415381944148
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",us,us,12,2.5423927307128906,3.667897384591637,2.5423927307128906,3.667897384591637
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",in,in,13,3.8351340293884277,5.532928845343193,3.8351340293884277,5.532928845343193
153,77,COM_SBJ,True,"After the long hike, the view of the mountains are breathtaking, leaving us in awe.",awe..,awe.,14,1.4782579243183136,2.1326753765688435,0.7391289621591568,1.0663376882844218
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",Following,Following,0,12.881446838378906,18.583999473204067,12.881446838378906,18.583999473204067
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",the,the,1,1.3107625246047974,1.891030594030439,1.3107625246047974,1.891030594030439
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",lunch,lunch,2,10.485005378723145,15.126665263577989,10.485005378723145,15.126665263577989
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.","break.,","break,",3,2.4846144318580627,3.5845409193627766,1.2423072159290314,1.7922704596813883
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",the,the,4,2.363892078399658,3.4103753787038915,2.363892078399658,3.4103753787038915
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",cur.ators,curators,5,13.447381973266602,19.40047128577137,6.723690986633301,9.700235642885685
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",of,of,6,1.5179054737091064,2.1898746994583407,1.5179054737091064,2.1898746994583407
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",the,the,7,1.0778290033340454,1.5549785580363213,1.0778290033340454,1.5549785580363213
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",museums,museums,8,9.155805587768555,13.209035316817156,9.155805587768555,13.209035316817156
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",are,are,9,4.243762969970703,6.122455791484953,4.243762969970703,6.122455791484953
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",giving,giving,10,5.163414001464844,7.449231773969969,5.163414001464844,7.449231773969969
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",a,a,11,1.7713844776153564,2.5555676013633617,1.7713844776153564,2.5555676013633617
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",talk,talk,12,2.2840051651000977,3.295122925054689,2.2840051651000977,3.295122925054689
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",to,to,13,2.0503461360931396,2.95802420264742,2.0503461360931396,2.95802420264742
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",a,a,14,3.1301844120025635,4.515901528264035,3.1301844120025635,4.515901528264035
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",group,group,15,0.9726067781448364,1.4031749755645477,0.9726067781448364,1.4031749755645477
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",of,of,16,0.07574009895324707,0.10926986515628892,0.07574009895324707,0.10926986515628892
154,78,COM_SBJ,False,"Following the lunch break, the curators of the museums are giving a talk to a group of visitors.",visitors..,visitors.,17,4.077272176742554,5.882260349741031,2.038636088371277,2.9411301748705156
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",Following,Following,0,12.881446838378906,18.583999473204067,12.881446838378906,18.583999473204067
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",the,the,1,1.3107625246047974,1.891030594030439,1.3107625246047974,1.891030594030439
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",lunch,lunch,2,10.485005378723145,15.126665263577989,10.485005378723145,15.126665263577989
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.","break.,","break,",3,2.4846144318580627,3.5845409193627766,1.2423072159290314,1.7922704596813883
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",the,the,4,2.363892078399658,3.4103753787038915,2.363892078399658,3.4103753787038915
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",curator,curator,5,11.065286636352539,15.963834156280727,11.065286636352539,15.963834156280727
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",of,of,6,1.2817432880401611,1.8491646853482546,1.2817432880401611,1.8491646853482546
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",the,the,7,0.9101402759552002,1.31305486263388,0.9101402759552002,1.31305486263388
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",museums,museums,8,7.1023149490356445,10.246474555805275,7.1023149490356445,10.246474555805275
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",are,are,9,7.536918640136719,10.873475145708834,7.536918640136719,10.873475145708834
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",giving,giving,10,5.150242805480957,7.430229754841439,5.150242805480957,7.430229754841439
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",a,a,11,1.4829330444335938,2.1394201491747187,1.4829330444335938,2.1394201491747187
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",talk,talk,12,1.7248705625534058,2.488462206771155,1.7248705625534058,2.488462206771155
155,78,COM_SBJ,True,"Following the lunch break, the curator of the museums are giving a talk to a group of visitors.",to,to,13,2.2289438247680664,3.215686202412968,2.2289438247680664,3.215686202412968
