,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,disambPositionAmb,disambPositionUnamb,disambPosition_0idx
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,the,the,6,2.29374623298645,3.3091763153872926,2.29374623298645,3.3091763153872926,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,ball,ball,7,2.65873646736145,3.8357459164930057,2.65873646736145,3.8357459164930057,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,to,to,8,3.0284106731414795,4.3690730599164205,3.0284106731414795,4.3690730599164205,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,his,his,9,4.086969375610352,5.896250450458117,4.086969375610352,5.896250450458117,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,dog,dog,10,8.74906063079834,12.62222638448963,8.74906063079834,12.62222638448963,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,until,until,11,4.359734535217285,6.289767393550327,4.359734535217285,6.289767393550327,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,it,it,12,2.8386120796203613,4.095251570275803,2.8386120796203613,4.095251570275803,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,was,was,13,1.0767980813980103,1.5534912520716597,1.0767980813980103,1.5534912520716597,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,too,too,14,2.0903053283691406,3.0156731311819356,2.0903053283691406,3.0156731311819356,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,late,late,15,0.015986600890755653,0.023063789825764267,0.015986600890755653,0.023063789825764267,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,and,and,16,3.272855758666992,4.7217327725737555,3.272855758666992,4.7217327725737555,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,it,it,17,2.948472261428833,4.253746309762045,2.948472261428833,4.253746309762045,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,hit,hit,18,2.7244277000427246,3.9305183321121633,2.7244277000427246,3.9305183321121633,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,the,the,19,1.3904675245285034,2.006020602154425,1.3904675245285034,2.006020602154425,9,8,7
60,31,PREP_DAT,False,I didn't realize that Tom tossed the ball to his dog until it was too late and it hit the window.,window..,window.,20,9.024510264396667,13.01961620489662,4.512255132198334,6.50980810244831,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,I,I,0,7.896903991699219,11.392824227200723,7.896903991699219,11.392824227200723,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,didn.t,didn't,1,4.7407225131755695,6.839416859989058,2.3703612565877847,3.419708429994529,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,realize,realize,2,3.6072394847869873,5.204146516001046,3.6072394847869873,5.204146516001046,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,that,that,3,1.6539850234985352,2.3861959911059523,1.6539850234985352,2.3861959911059523,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,Tom,Tom,4,8.016687393188477,11.565635146510086,8.016687393188477,11.565635146510086,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,tossed,tossed,5,11.529253005981445,16.633196136883605,11.529253005981445,16.633196136883605,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,the,the,6,2.29374623298645,3.3091763153872926,2.29374623298645,3.3091763153872926,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,ball,ball,7,2.65873646736145,3.8357459164930057,2.65873646736145,3.8357459164930057,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,his,his,8,7.412779808044434,10.694380668267547,7.412779808044434,10.694380668267547,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,dog,dog,9,11.916550636291504,17.191948507479974,11.916550636291504,17.191948507479974,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,until,until,10,5.885414123535156,8.490857769602036,5.885414123535156,8.490857769602036,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,it,it,11,2.58729887008667,3.7326832491716573,2.58729887008667,3.7326832491716573,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,was,was,12,1.1989737749099731,1.7297535192185385,1.1989737749099731,1.7297535192185385,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,too,too,13,2.4341814517974854,3.5117815091321294,2.4341814517974854,3.5117815091321294,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,late,late,14,0.027147958055138588,0.03916622445641003,0.027147958055138588,0.03916622445641003,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,and,and,15,3.0850868225097656,4.450839459546729,3.0850868225097656,4.450839459546729,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,it,it,16,2.94645619392395,4.250837739170653,2.94645619392395,4.250837739170653,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,hit,hit,17,2.5764551162719727,3.7170390193185727,2.5764551162719727,3.7170390193185727,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,the,the,18,1.3435777425765991,1.938372946264048,1.3435777425765991,1.938372946264048,9,8,7
61,31,PREP_DAT,True,I didn't realize that Tom tossed the ball his dog until it was too late and it hit the window.,window..,window.,19,8.954884767532349,12.919167845851037,4.477442383766174,6.4595839229255185,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",As,As,0,10.346118927001953,14.926294468433161,10.346118927001953,14.926294468433161,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",the,the,1,2.2237234115600586,3.208154738166384,2.2237234115600586,3.208154738166384,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",meeting,meeting,2,8.943564414978027,12.902836029359804,8.943564414978027,12.902836029359804,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.","ended.,","ended,",3,4.228993237018585,6.101147570999678,2.1144966185092926,3.050573785499839,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",she,she,4,4.477182388305664,6.4592088287639875,4.477182388305664,6.4592088287639875,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",forwarded,forwarded,5,9.901374816894531,14.284664346316609,9.901374816894531,14.284664346316609,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",the,the,6,1.5308148860931396,2.208499044685576,1.5308148860931396,2.208499044685576,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",agenda,agenda,7,6.285199165344238,9.067625666841584,6.285199165344238,9.067625666841584,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",to,to,8,0.3200414776802063,0.4617222527280095,0.3200414776802063,0.4617222527280095,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",her,her,9,2.2062835693359375,3.1829943642757588,2.2062835693359375,3.1829943642757588,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.","manager.,","manager,",10,5.639078378677368,8.135470412102014,2.819539189338684,4.067735206051007,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",ensuring,ensuring,11,9.203163146972656,13.277357832629518,9.203163146972656,13.277357832629518,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",he,he,12,3.0996408462524414,4.471836477425267,3.0996408462524414,4.471836477425267,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",was,was,13,1.9485979080200195,2.811232538587091,1.9485979080200195,2.811232538587091,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",informed,informed,14,3.4082682132720947,4.917091649307139,3.4082682132720947,4.917091649307139,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",before,before,15,3.425597667694092,4.942092767263065,3.425597667694092,4.942092767263065,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",the,the,16,1.6362916231155396,2.3606698101169417,1.6362916231155396,2.3606698101169417,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",next,next,17,3.651996612548828,5.268717402267487,3.651996612548828,5.268717402267487,9,8,7
62,32,PREP_DAT,False,"As the meeting ended, she forwarded the agenda to her manager, ensuring he was informed before the next discussion.",discussion..,discussion.,18,7.134148359298706,10.292400458926378,3.567074179649353,5.146200229463189,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",As,As,0,10.346118927001953,14.926294468433161,10.346118927001953,14.926294468433161,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",the,the,1,2.2237234115600586,3.208154738166384,2.2237234115600586,3.208154738166384,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",meeting,meeting,2,8.943564414978027,12.902836029359804,8.943564414978027,12.902836029359804,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.","ended.,","ended,",3,4.228993237018585,6.101147570999678,2.1144966185092926,3.050573785499839,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",she,she,4,4.477182388305664,6.4592088287639875,4.477182388305664,6.4592088287639875,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",forwarded,forwarded,5,9.901374816894531,14.284664346316609,9.901374816894531,14.284664346316609,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",the,the,6,1.5308148860931396,2.208499044685576,1.5308148860931396,2.208499044685576,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",agenda,agenda,7,6.285199165344238,9.067625666841584,6.285199165344238,9.067625666841584,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",her,her,8,7.929630279541016,11.440038280376788,7.929630279541016,11.440038280376788,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.","manager.,","manager,",9,7.813076376914978,11.271886543061948,3.906538188457489,5.635943271530974,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",ensuring,ensuring,10,12.54736328125,18.102018782091648,12.54736328125,18.102018782091648,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",he,he,11,4.198575496673584,6.057264047848896,4.198575496673584,6.057264047848896,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",was,was,12,1.730364203453064,2.496387855253517,1.730364203453064,2.496387855253517,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",informed,informed,13,3.7816336154937744,5.45574406353187,3.7816336154937744,5.45574406353187,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",before,before,14,3.3903777599334717,4.891281180996252,3.3903777599334717,4.891281180996252,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",the,the,15,1.8852611780166626,2.7198569523051246,1.8852611780166626,2.7198569523051246,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",next,next,16,3.6386475563049316,5.2494587850238705,3.6386475563049316,5.2494587850238705,9,8,7
63,32,PREP_DAT,True,"As the meeting ended, she forwarded the agenda her manager, ensuring he was informed before the next discussion.",discussion..,discussion.,17,7.010429382324219,10.11391170438143,3.5052146911621094,5.056955852190715,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,author,author,1,7.078385829925537,10.211952134332282,7.078385829925537,10.211952134332282,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,read,read,2,8.530059814453125,12.306274992797755,8.530059814453125,12.306274992797755,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,a,a,3,2.558398723602295,3.6909891511576847,2.558398723602295,3.6909891511576847,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,passage,passage,4,3.5861682891845703,5.173747206599838,3.5861682891845703,5.173747206599838,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,from,from,5,0.7745062112808228,1.1173762701525427,0.7745062112808228,1.1173762701525427,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,her,her,6,5.4668869972229,7.887050759993835,5.4668869972229,7.887050759993835,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,book,book,7,1.1435296535491943,1.6497645602848972,1.1435296535491943,1.6497645602848972,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,to,to,8,5.304969310760498,7.653452916702313,5.304969310760498,7.653452916702313,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,the,the,9,2.546884775161743,3.6743780348414496,2.546884775161743,3.6743780348414496,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,audience,audience,10,2.6327621936798096,3.79827296066181,2.6327621936798096,3.79827296066181,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,at,at,11,2.7088489532470703,3.908042951366808,2.7088489532470703,3.908042951366808,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,the,the,12,0.8209822177886963,1.184426974261775,0.8209822177886963,1.184426974261775,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,bookstore.s,bookstore's,13,10.608667135238647,15.305071466450524,5.304333567619324,7.652535733225262,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,grand,grand,14,6.386737823486328,9.214114985401698,6.386737823486328,9.214114985401698,9,8,7
64,33,PREP_DAT,False,The author read a passage from her book to the audience at the bookstore's grand opening.,opening..,opening.,15,1.1658841259777546,1.6820152467992702,0.5829420629888773,0.8410076233996351,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,author,author,1,7.078385829925537,10.211952134332282,7.078385829925537,10.211952134332282,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,read,read,2,8.530059814453125,12.306274992797755,8.530059814453125,12.306274992797755,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,a,a,3,2.558398723602295,3.6909891511576847,2.558398723602295,3.6909891511576847,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,passage,passage,4,3.5861682891845703,5.173747206599838,3.5861682891845703,5.173747206599838,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,from,from,5,0.7745062112808228,1.1173762701525427,0.7745062112808228,1.1173762701525427,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,her,her,6,5.4668869972229,7.887050759993835,5.4668869972229,7.887050759993835,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,book,book,7,1.1435296535491943,1.6497645602848972,1.1435296535491943,1.6497645602848972,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,the,the,8,6.1012797355651855,8.80228601757622,6.1012797355651855,8.80228601757622,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,audience,audience,9,10.142767906188965,14.632920959146555,10.142767906188965,14.632920959146555,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,at,at,10,4.822125434875488,6.956856451439403,4.822125434875488,6.956856451439403,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,the,the,11,0.9208377003669739,1.3284879837830303,0.9208377003669739,1.3284879837830303,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,bookstore.s,bookstore's,12,10.839965343475342,15.638764244440104,5.419982671737671,7.819382122220052,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,grand,grand,13,7.086893558502197,10.22422619215906,7.086893558502197,10.22422619215906,9,8,7
65,33,PREP_DAT,True,The author read a passage from her book the audience at the bookstore's grand opening.,opening..,opening.,14,1.6152657270431519,2.330335854123061,0.8076328635215759,1.1651679270615305,9,8,7
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",Hop.ing,Hoping,0,16.780101656913757,24.208569446042155,8.390050828456879,12.104284723021077,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",to,to,1,0.8732286095619202,1.259802584577347,0.8732286095619202,1.259802584577347,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",catch,catch,2,4.858220100402832,7.008930046398248,4.858220100402832,7.008930046398248,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",the,the,3,2.2823891639709473,3.2927915282395928,2.2823891639709473,3.2927915282395928,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",last,last,4,4.886590003967285,7.049859165581182,4.886590003967285,7.049859165581182,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.","train.,","train,",5,6.892471551895142,9.94373452738738,3.446235775947571,4.97186726369369,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",Joe,Joe,6,8.495453834533691,12.256349117182886,8.495453834533691,12.256349117182886,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",rushed,rushed,7,9.947839736938477,14.35169905603931,9.947839736938477,14.35169905603931,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",to,to,8,1.2910488843917847,1.8625898230572564,1.2910488843917847,1.8625898230572564,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",the,the,9,1.1162066459655762,1.6103457927418396,1.1162066459655762,1.6103457927418396,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",station,station,10,2.5497019290924072,3.6784423288466392,2.5497019290924072,3.6784423288466392,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",and,and,11,1.9306011199951172,2.7852686617516342,1.9306011199951172,2.7852686617516342,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",handed,handed,12,6.6000189781188965,9.521814649505176,6.6000189781188965,9.521814649505176,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",his,his,13,3.2307252883911133,4.660951352036426,3.2307252883911133,4.660951352036426,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",ticket,ticket,14,2.828859806060791,4.081182013574018,2.828859806060791,4.081182013574018,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",to,to,15,1.0178875923156738,1.4685013816162296,1.0178875923156738,1.4685013816162296,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",the,the,16,1.5284392833709717,2.205071774419182,1.5284392833709717,2.205071774419182,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",conductor,conductor,17,2.9167158603668213,4.2079315074334,2.9167158603668213,4.2079315074334,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",with,with,18,5.549886703491211,8.006794024622367,5.549886703491211,8.006794024622367,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",seconds,seconds,19,9.573738098144531,13.811984476962852,9.573738098144531,13.811984476962852,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",to,to,20,0.6090264916419983,0.8786394992619146,0.6090264916419983,0.8786394992619146,16,15,14
66,34,PREP_DAT,False,"Hoping to catch the last train, Joe rushed to the station and handed his ticket to the conductor with seconds to spare.",spare..,spare.,21,0.29772453010082245,0.4295257031274535,0.14886226505041122,0.21476285156372674,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",Hop.ing,Hoping,0,16.780101656913757,24.208569446042155,8.390050828456879,12.104284723021077,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",to,to,1,0.8732286095619202,1.259802584577347,0.8732286095619202,1.259802584577347,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",catch,catch,2,4.858220100402832,7.008930046398248,4.858220100402832,7.008930046398248,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",the,the,3,2.2823891639709473,3.2927915282395928,2.2823891639709473,3.2927915282395928,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",last,last,4,4.886590003967285,7.049859165581182,4.886590003967285,7.049859165581182,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.","train.,","train,",5,6.892471551895142,9.94373452738738,3.446235775947571,4.97186726369369,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",Joe,Joe,6,8.495453834533691,12.256349117182886,8.495453834533691,12.256349117182886,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",rushed,rushed,7,9.947839736938477,14.35169905603931,9.947839736938477,14.35169905603931,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",to,to,8,1.2910488843917847,1.8625898230572564,1.2910488843917847,1.8625898230572564,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",the,the,9,1.1162066459655762,1.6103457927418396,1.1162066459655762,1.6103457927418396,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",station,station,10,2.5497019290924072,3.6784423288466392,2.5497019290924072,3.6784423288466392,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",and,and,11,1.9306011199951172,2.7852686617516342,1.9306011199951172,2.7852686617516342,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",handed,handed,12,6.6000189781188965,9.521814649505176,6.6000189781188965,9.521814649505176,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",his,his,13,3.2307252883911133,4.660951352036426,3.2307252883911133,4.660951352036426,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",ticket,ticket,14,2.828859806060791,4.081182013574018,2.828859806060791,4.081182013574018,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",the,the,15,7.755428791046143,11.188718656809758,7.755428791046143,11.188718656809758,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",conductor,conductor,16,7.0080037117004395,10.110412201401672,7.0080037117004395,10.110412201401672,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",with,with,17,5.689967155456543,8.208887397998236,5.689967155456543,8.208887397998236,16,15,14
67,34,PREP_DAT,True,"Hoping to catch the last train, Joe rushed to the station and handed his ticket the conductor with seconds to spare.",seconds,seconds,18,9.634614944458008,13.899811201244264,9.634614944458008,13.899811201244264,16,15,14
